,gameResult,oChamp1,oChamp2,oChamp3,oChamp4,oChamp5,eChamp1,eChamp2,eChamp3,eChamp4,eChamp5
569,0,25,20,75,39,28,23,15,42,2,5
570,0,0,38,20,12,2,13,28,73,2,14
571,1,72,16,57,12,29,57,15,89,2,43
572,0,62,5,43,40,45,0,14,95,69,35
573,0,55,42,74,12,12,76,15,81,40,48
574,1,84,4,98,72,29,35,37,0,28,29
575,1,67,42,43,4,2,77,5,73,13,14
576,1,16,35,13,63,39,0,8,2,78,14
577,1,72,5,95,12,12,35,18,74,27,43
578,1,62,22,95,62,40,23,15,42,39,34
579,1,47,31,16,3,2,77,36,98,3,6
580,0,16,20,43,29,29,22,40,22,13,14
581,1,84,31,81,3,25,23,5,98,13,34
582,0,55,20,75,3,39,35,28,17,13,12
583,1,16,42,16,63,39,47,18,98,13,48
584,1,67,20,81,3,45,23,23,17,28,43
585,0,67,20,21,12,28,22,20,42,70,48
586,1,36,39,60,73,12,77,4,81,2,42
587,0,51,7,0,3,26,76,18,18,83,48
588,1,44,20,21,28,9,11,7,73,45,32
589,0,42,31,75,28,8,77,40,10,78,35
590,0,27,13,21,3,39,4,28,98,13,1
591,1,62,22,91,12,2,0,4,73,28,35
592,0,55,31,75,12,28,35,5,0,2,39
593,0,27,25,75,40,12,49,18,17,54,34
594,1,84,20,21,3,39,53,20,74,40,5
595,1,84,22,77,3,5,12,4,95,40,35
596,1,16,35,13,63,39,0,8,2,78,14
597,1,62,10,91,28,39,2,20,18,80,48
598,1,36,39,91,10,39,53,28,10,2,6
599,0,9,10,43,10,39,58,18,43,2,6
600,0,27,6,45,3,2,77,20,59,40,43
601,1,27,10,2,12,2,0,28,81,39,34
602,1,44,10,75,82,25,77,20,42,54,34
603,0,67,20,81,3,45,23,23,17,28,43
604,0,26,22,69,3,39,21,4,81,3,5
605,1,0,20,43,7,2,19,47,74,2,43
606,1,67,10,43,77,28,47,20,31,40,48
607,1,0,7,70,3,37,48,20,95,43,34
608,0,27,22,63,40,45,71,14,44,13,14
609,1,88,22,59,12,26,15,9,22,39,34
610,0,27,4,60,39,28,0,36,81,40,5
611,0,59,4,19,12,44,64,40,91,27,35
612,1,84,20,75,3,20,22,40,21,54,34
613,1,35,31,18,12,45,76,40,73,2,5
614,1,45,10,18,25,28,47,17,42,2,35
615,0,67,42,43,4,2,77,5,73,13,14
616,0,16,35,13,63,39,0,8,2,78,14
617,1,62,4,37,80,9,77,36,74,10,11
618,1,0,22,74,12,12,38,18,42,28,35
619,1,42,16,27,81,28,56,15,2,13,14
620,1,56,16,9,29,39,0,40,98,2,26
621,1,25,4,0,5,3,35,36,65,2,43
622,1,84,31,93,28,2,58,40,50,13,14
623,1,42,22,74,12,23,21,12,2,40,48
624,1,27,20,2,3,23,35,23,12,28,8
625,1,84,4,74,3,12,35,8,91,60,35
626,1,27,10,2,12,2,0,28,81,39,34
627,0,55,20,75,3,39,35,28,17,13,12
628,0,29,5,98,3,37,37,20,91,40,29
629,0,67,20,81,3,45,23,23,17,28,43
630,0,26,22,69,3,39,21,4,81,3,5
631,0,67,10,43,77,28,47,20,31,40,48
632,0,84,35,43,80,3,23,9,17,13,14
633,1,81,35,21,40,32,12,36,74,38,34
634,1,81,10,75,40,39,35,20,55,2,26
635,0,16,35,13,63,39,0,8,2,78,14
636,0,27,20,43,63,20,58,4,95,75,34
637,0,62,5,45,12,45,58,8,42,75,43
638,1,72,10,12,77,28,53,15,17,40,14
639,1,84,9,93,52,12,47,28,73,2,43
640,0,25,22,37,3,20,23,9,95,60,35
641,0,25,10,32,36,3,22,17,69,60,43
642,1,55,20,75,3,39,35,28,17,13,12
643,1,29,5,98,3,37,37,20,91,40,29
644,0,26,10,21,3,39,77,40,74,13,48
645,0,45,7,63,3,2,23,4,18,40,13
646,1,0,20,43,7,2,19,47,74,2,43
647,0,81,35,98,28,39,24,4,42,78,12
648,1,55,17,2,12,29,63,9,22,70,14
649,0,84,42,98,28,8,63,18,69,2,34
650,0,16,20,74,63,26,53,9,42,3,24
651,0,86,35,81,40,39,0,28,98,13,6
652,1,79,22,59,39,28,77,18,22,2,26
653,1,81,35,21,40,32,12,36,74,38,34
654,1,81,10,75,40,39,35,20,55,2,26
655,0,16,35,13,63,39,0,8,2,78,14
656,0,55,10,93,29,2,35,37,31,2,29
657,1,0,4,21,12,45,21,28,74,38,5
658,0,84,31,93,28,2,58,40,50,13,14
659,0,27,10,2,12,2,0,28,81,39,34
660,1,55,20,75,3,39,35,28,17,13,12
661,0,16,42,16,63,39,47,18,98,13,48
662,1,67,20,81,3,45,23,23,17,28,43
663,1,0,42,8,12,12,23,9,81,40,5
664,0,26,4,45,58,20,77,12,81,13,14
665,1,84,39,93,63,9,37,18,21,13,35
666,0,62,20,68,29,29,13,28,8,27,6
667,1,65,42,75,29,39,13,31,17,38,5
668,0,34,10,74,72,12,77,28,17,43,34
669,0,81,35,98,28,39,24,4,42,78,12
670,1,27,42,2,12,2,58,34,74,2,43
671,0,81,35,98,3,0,23,40,81,28,43
672,0,42,10,74,12,2,13,28,67,40,35
673,1,23,16,93,7,39,13,4,77,28,42
674,0,16,22,65,29,29,35,4,39,13,1
675,0,16,4,75,73,45,75,18,22,13,14
676,0,72,10,34,73,29,13,8,95,52,34
677,0,0,20,81,80,2,13,28,37,69,35
678,0,16,11,44,73,29,77,18,36,78,21
679,1,36,35,75,40,2,13,28,17,13,48
680,0,62,31,43,40,14,13,18,74,39,34
681,0,38,10,26,28,5,13,4,28,26,35
682,1,55,20,75,39,28,13,28,98,13,14
683,0,35,10,2,12,45,9,4,73,40,35
684,0,16,10,18,12,12,35,20,67,28,43
685,1,19,10,98,26,45,13,30,77,40,5
686,1,16,22,18,29,29,43,9,42,2,41
687,1,56,5,19,3,0,63,10,58,28,35
688,0,84,10,81,29,29,13,28,76,13,8
689,0,16,16,75,3,0,25,9,73,13,35
690,0,16,19,46,28,20,15,9,57,2,10
691,0,0,4,21,3,28,21,40,57,28,35
692,1,84,42,14,38,47,53,36,59,2,34
693,0,5,20,14,28,39,53,20,62,69,41
694,0,42,10,74,3,9,77,40,98,3,43
695,0,57,22,14,3,18,53,23,81,13,14
696,0,23,16,31,3,11,77,9,8,13,5
697,0,25,4,8,4,12,73,9,19,40,48
698,1,45,10,36,28,29,12,20,31,2,5
699,1,15,35,93,28,39,77,15,74,13,14
700,0,84,27,81,3,12,23,20,62,70,48
701,1,16,22,18,29,29,43,9,42,2,41
702,0,26,10,74,3,12,12,18,14,40,26
703,1,84,22,46,3,25,31,40,10,13,14
704,0,84,42,67,63,47,21,20,64,2,48
705,0,62,10,36,3,39,15,4,37,27,26
706,1,45,22,72,38,29,77,14,95,22,34
707,1,5,16,10,81,2,23,4,44,78,43
708,0,23,22,17,16,45,77,18,27,2,34
709,1,45,10,36,3,39,23,18,44,13,26
710,1,0,22,63,29,39,38,9,22,13,48
711,0,0,4,21,3,28,21,40,57,28,35
712,1,84,42,14,38,47,53,36,59,2,34
713,0,5,20,14,28,39,53,20,62,69,41
714,0,42,10,74,3,9,77,40,98,3,43
715,0,23,16,31,3,11,77,9,8,13,5
716,0,25,4,8,4,12,73,9,19,40,48
717,1,45,10,36,28,29,12,20,31,2,5
718,1,15,35,93,28,39,77,15,74,13,14
719,0,84,27,81,3,12,23,20,62,70,48
720,1,16,22,18,29,29,43,9,42,2,41
721,0,26,10,74,3,12,12,18,14,40,26
722,1,84,22,46,3,25,31,40,10,13,14
723,0,84,42,67,63,47,21,20,64,2,48
724,0,62,10,36,3,39,15,4,37,27,26
725,1,45,22,72,38,29,77,14,95,22,34
726,1,5,16,10,81,2,23,4,44,78,43
727,0,23,22,17,16,45,77,18,27,2,34
728,1,45,10,36,3,39,23,18,44,13,26
729,1,0,22,63,29,39,38,9,22,13,48
730,1,6,42,21,34,38,70,18,31,27,5
731,0,84,20,45,28,14,19,20,74,28,35
732,1,67,37,67,12,45,0,18,74,2,41
733,1,84,20,74,39,28,23,28,22,28,35
734,0,45,31,81,29,29,21,8,91,2,14
735,1,16,22,18,29,29,43,9,42,2,41
736,1,0,22,74,12,12,38,18,42,28,35
737,0,55,10,93,29,2,35,37,31,2,29
738,0,0,20,46,28,20,58,28,10,40,5
739,0,67,10,98,21,3,73,36,44,28,43
740,1,5,20,43,80,28,0,20,98,13,48
741,0,0,22,67,29,29,22,28,74,13,43
742,0,25,17,98,28,14,2,9,81,28,35
743,0,44,10,75,82,25,77,20,42,54,34
744,1,27,20,98,3,20,53,40,42,13,14
745,1,37,4,43,29,26,53,20,44,13,31
746,1,67,20,21,12,28,22,20,42,70,48
747,1,45,9,93,3,12,15,9,81,13,26
748,0,56,22,31,63,45,21,4,10,28,24
749,0,67,10,74,38,28,77,40,36,2,5
750,1,82,25,43,12,14,77,37,43,28,43
751,1,47,20,88,28,39,13,9,89,60,35
752,0,72,10,46,72,39,38,5,6,75,14
753,0,16,4,77,12,12,69,36,2,2,35
754,0,27,31,74,73,29,37,18,10,2,10
755,1,27,37,77,34,38,71,5,65,2,43
756,0,72,10,34,73,29,13,8,95,52,34
757,1,0,20,81,80,2,13,28,37,69,35
758,0,45,4,57,3,14,23,40,18,67,26
759,1,85,46,89,12,12,39,2,74,2,35
760,1,84,22,77,3,5,12,4,95,40,35
761,1,60,31,75,29,8,21,18,65,13,14
762,0,16,22,18,29,29,43,9,42,2,41
763,0,27,20,34,5,2,56,12,42,13,48
764,0,73,31,81,3,15,77,18,85,13,50
765,0,19,10,74,12,28,56,18,42,78,48
766,1,62,10,36,3,39,15,4,37,27,26
767,0,62,36,37,72,37,77,20,62,54,34
768,1,27,42,75,3,29,15,12,34,40,13
769,0,26,17,27,3,39,19,40,73,27,6
770,1,16,10,36,3,47,46,40,57,13,35
771,1,84,4,45,12,45,18,11,31,28,17
772,1,72,5,70,58,45,77,9,14,28,43
773,0,16,22,18,29,29,43,9,42,2,41
774,0,27,20,34,5,2,56,12,42,13,48
775,1,79,5,74,3,29,0,20,75,50,34
776,1,67,37,77,38,45,22,18,67,39,34
777,0,19,16,45,72,12,75,31,10,78,31
778,0,27,25,34,3,39,77,40,12,13,37
779,1,1,44,0,12,12,58,15,73,27,5
780,0,5,19,43,40,45,0,20,36,13,14
781,1,60,31,98,28,12,22,8,91,13,5
782,0,0,17,74,72,12,21,14,76,57,31
783,0,5,16,63,28,29,22,36,89,28,17
784,0,62,5,67,56,28,23,40,21,2,41
785,1,27,42,2,12,2,58,34,74,2,43
786,1,67,22,67,12,12,59,28,22,28,43
787,1,84,20,70,72,12,73,36,30,27,6
788,0,47,4,33,42,28,77,18,73,13,35
789,0,29,4,8,12,12,77,28,98,2,26
790,1,84,10,8,3,28,75,18,44,8,14
791,1,9,10,74,12,39,77,8,65,78,11
792,0,26,5,31,12,45,56,17,17,7,26
793,0,16,22,18,29,29,43,9,42,2,41
794,0,62,36,37,72,37,77,20,62,54,34
795,0,84,42,74,12,45,47,18,14,2,35
796,0,81,20,81,12,38,25,4,38,2,19
797,0,0,22,31,12,0,53,4,74,57,41
798,1,62,22,21,29,12,77,18,14,3,13
799,0,45,7,63,3,2,23,4,18,40,13
800,1,84,31,16,12,39,53,15,73,2,42
801,0,72,31,91,29,12,47,18,2,13,48
802,0,5,31,98,12,37,13,18,42,28,43
803,0,84,17,67,3,3,25,9,98,68,48
804,1,45,35,36,72,28,47,14,18,60,6
805,0,0,42,43,3,2,77,18,50,31,34
806,1,55,20,21,58,12,63,5,31,13,1
807,1,26,7,14,28,39,24,5,98,78,12
808,0,45,31,2,12,45,63,18,98,2,14
809,0,45,31,2,3,39,0,18,45,13,14
810,0,62,25,74,3,39,77,31,43,27,10
811,1,23,36,75,39,28,51,20,89,28,43
812,1,84,10,8,3,28,75,18,44,8,14
813,0,62,11,43,12,3,39,5,44,40,31
814,0,67,10,75,29,0,53,20,17,2,41
815,0,72,5,95,12,12,35,18,74,27,43
816,0,36,11,74,12,2,58,40,68,28,26
817,0,42,31,43,28,12,63,31,58,11,43
818,1,25,31,21,12,28,15,2,74,40,14
819,1,82,31,81,3,3,58,40,36,68,14
820,0,82,5,91,12,12,22,18,98,54,34
821,1,67,10,75,3,28,77,28,22,13,48
822,1,67,4,32,29,39,77,17,67,56,34
823,0,62,22,42,58,20,47,4,98,69,48
824,1,55,19,75,39,28,0,9,73,2,5
825,1,55,22,45,12,23,21,18,73,57,43
826,1,42,42,75,3,3,47,14,62,13,14
827,1,84,10,43,3,12,53,20,22,13,29
828,1,60,5,90,28,29,53,4,77,57,29
829,0,47,20,88,28,39,13,9,89,60,35
830,1,27,16,75,3,26,77,34,36,28,31
831,0,84,10,98,72,39,19,4,44,57,26
832,1,26,10,75,26,25,77,42,17,13,32
833,0,78,10,27,84,39,77,14,77,27,6
834,0,51,42,36,40,45,53,28,45,2,43
835,0,42,35,43,12,45,30,9,17,40,14
836,0,25,20,43,72,37,0,9,22,28,43
837,0,72,31,30,29,39,77,9,81,2,41
838,1,55,7,45,3,39,23,14,74,13,5
839,1,80,20,45,40,12,58,9,74,28,43
840,0,0,10,12,29,39,23,40,73,69,14
841,1,84,17,98,28,29,49,18,74,2,19
842,0,25,25,75,29,39,13,5,81,38,35
843,0,81,10,75,40,39,35,20,55,2,26
844,1,81,46,75,3,2,63,9,81,13,14
845,1,14,19,75,38,12,63,15,98,40,48
846,1,23,31,44,29,39,77,9,18,60,5
847,0,84,10,67,12,2,31,17,37,69,43
848,0,14,4,65,17,25,47,8,77,78,35
849,1,27,16,95,38,45,37,28,22,2,35
850,1,55,31,2,57,28,63,35,95,27,12
851,0,42,16,27,81,28,56,15,2,13,14
852,0,72,5,95,12,12,35,18,74,27,43
853,1,62,22,95,62,40,23,15,42,39,34
854,0,25,22,37,3,20,23,9,95,60,35
855,0,72,7,95,12,20,47,14,69,69,41
856,1,62,5,43,40,45,0,14,95,69,35
857,1,45,16,93,71,15,0,6,95,28,48
858,1,0,20,43,7,2,19,47,74,2,43
859,1,0,7,70,3,37,48,20,95,43,34
860,0,76,20,98,39,28,58,5,95,2,33
861,0,88,22,59,12,26,15,9,22,39,34
862,1,62,39,95,82,0,77,18,42,57,31
863,0,34,10,95,29,29,23,20,22,19,34
864,0,55,10,95,28,12,63,14,59,65,48
865,1,88,4,81,73,45,47,7,69,13,34
866,1,27,19,46,28,0,53,20,95,60,35
867,1,67,42,81,12,37,53,20,95,28,43
868,1,84,16,95,40,39,63,9,81,2,48
869,1,35,31,18,12,45,76,40,73,2,5
870,0,55,25,98,12,20,25,40,81,57,5
871,1,72,31,98,29,39,23,31,10,47,34
872,1,84,42,81,71,45,39,18,10,2,43
873,1,14,19,75,38,12,63,15,98,40,48
874,0,84,5,0,63,29,4,4,62,2,43
875,0,72,31,43,3,12,0,18,22,13,35
876,1,23,10,98,63,29,0,4,43,78,31
877,0,23,39,45,72,12,77,18,17,39,34
878,0,67,19,34,29,39,23,9,81,48,34
879,1,0,39,34,3,39,16,28,15,3,34
880,0,84,4,67,3,39,22,28,44,60,29
881,0,5,42,75,3,7,53,5,2,28,35
882,1,72,10,16,40,23,58,18,74,2,43
883,0,62,10,74,12,12,58,15,12,2,25
884,0,42,16,27,81,28,56,15,2,13,14
885,0,72,5,95,12,12,35,18,74,27,43
886,0,62,22,95,62,40,23,15,42,39,34
887,1,25,22,37,3,20,23,9,95,60,35
888,1,72,7,95,12,20,47,14,69,69,41
889,1,47,22,63,12,20,77,28,91,12,34
890,1,44,3,93,7,39,53,4,81,27,34
891,1,62,4,98,40,39,0,20,74,80,48
892,0,73,31,43,4,2,48,20,33,2,26
893,1,35,31,18,12,45,76,40,73,2,5
894,0,55,25,98,12,20,25,40,81,57,5
895,1,72,31,98,29,39,23,31,10,47,34
896,1,84,42,81,71,45,39,18,10,2,43
897,1,14,19,75,38,12,63,15,98,40,48
898,0,50,20,45,12,45,0,28,73,27,14
899,1,27,22,63,3,5,21,40,21,62,26
900,1,0,20,74,29,39,77,10,2,27,35
901,0,72,19,31,63,32,77,9,2,78,34
902,0,42,16,27,81,28,56,15,2,13,14
903,0,72,5,95,12,12,35,18,74,27,43
904,0,62,22,95,62,40,23,15,42,39,34
905,1,25,22,37,3,20,23,9,95,60,35
906,1,72,7,95,12,20,47,14,69,69,41
907,1,16,20,43,29,29,22,40,22,13,14
908,0,57,10,81,58,45,4,7,22,69,26
909,1,27,16,95,38,45,37,28,22,2,35
910,0,55,31,2,57,28,63,35,95,27,12
911,1,81,35,21,40,32,12,36,74,38,34
912,0,84,10,67,28,45,53,31,17,13,14
913,0,72,31,98,29,39,23,31,10,47,34
914,1,84,10,43,12,25,31,20,59,40,32
915,1,0,22,74,40,29,43,9,65,13,14
916,0,89,32,21,29,20,60,20,73,3,41
917,0,47,20,70,29,9,47,9,98,13,43
918,1,42,16,27,81,28,56,15,2,13,14
919,1,72,5,95,12,12,35,18,74,27,43
920,1,62,22,95,62,40,23,15,42,39,34
921,1,25,22,37,3,20,23,9,95,60,35
922,1,72,7,95,12,20,47,14,69,69,41
923,0,42,22,74,12,23,21,12,2,40,48
924,1,27,20,2,3,23,35,23,12,28,8
925,0,55,31,36,12,12,53,31,98,25,48
926,1,27,20,81,73,12,77,20,62,13,19
927,0,29,5,98,3,37,37,20,91,40,29
928,1,42,22,16,22,23,77,18,98,2,26
929,1,0,42,81,12,45,4,12,42,2,5
930,1,55,7,45,3,39,23,14,74,13,5
931,1,27,16,95,38,45,37,28,22,2,35
932,0,85,46,89,12,12,39,2,74,2,35
933,0,23,31,44,29,39,77,9,18,60,5
934,1,19,42,75,28,39,46,18,17,38,14
935,0,72,20,36,29,5,76,22,22,55,34
936,1,27,20,43,63,20,58,4,95,75,34
937,0,62,5,45,12,45,58,8,42,75,43
938,1,72,5,95,12,12,35,18,74,27,43
939,0,84,10,65,28,29,63,20,62,2,29
940,0,47,31,16,3,2,77,36,98,3,6
941,1,67,2,81,12,9,77,9,36,40,48
942,1,26,22,43,29,39,77,4,47,13,48
943,0,42,17,76,40,29,21,9,74,34,17
944,0,30,22,85,80,29,47,9,32,17,26
945,1,16,5,60,56,28,23,9,42,27,14
946,1,19,42,43,72,8,53,20,8,78,12
947,0,55,5,60,80,29,23,23,12,69,11
948,0,27,39,98,38,12,58,28,42,60,26
949,1,84,39,58,3,39,53,4,98,40,48
950,1,27,16,75,3,26,77,34,36,28,31
951,0,62,10,14,73,2,15,40,44,2,26
952,1,42,10,74,3,9,77,40,98,3,43
953,0,67,22,17,1,2,77,18,73,27,26
954,1,84,20,21,3,39,53,20,74,40,5
955,1,67,37,67,12,45,0,18,74,2,41
956,1,84,20,74,39,28,23,28,22,28,35
957,1,0,9,43,72,12,2,40,67,57,26
958,1,22,11,74,27,39,77,20,2,2,14
959,0,0,35,74,3,39,23,5,62,60,26
960,0,78,11,88,3,29,0,18,17,27,17
961,0,27,25,34,3,39,77,40,12,13,37
962,0,56,42,75,29,39,35,10,2,69,48
963,1,72,35,75,3,39,77,4,67,13,41
964,1,62,22,21,29,12,77,18,14,3,13
965,0,27,9,60,28,14,21,31,67,2,43
966,0,25,4,57,12,12,0,28,73,73,48
967,0,55,20,76,80,28,58,9,8,72,14
968,1,27,25,98,27,39,56,28,73,54,34
969,1,55,20,75,39,28,13,28,98,13,14
970,1,26,20,98,3,22,58,8,40,13,5
971,1,27,22,63,58,29,21,18,59,13,12
972,0,81,4,65,12,45,31,0,22,29,34
973,0,23,22,31,82,15,77,28,67,28,17
974,0,56,10,43,3,37,53,40,57,13,24
975,0,42,27,10,29,20,53,18,81,2,41
976,0,84,20,43,63,37,19,9,43,2,43
977,0,72,10,16,40,23,58,18,74,2,43
978,0,72,19,31,63,32,77,9,2,78,34
979,0,78,11,88,3,29,0,18,17,27,17
980,0,27,25,34,3,39,77,40,12,13,37
981,0,56,42,75,29,39,35,10,2,69,48
982,1,72,35,75,3,39,77,4,67,13,41
983,1,62,22,21,29,12,77,18,14,3,13
984,0,27,9,60,28,14,21,31,67,2,43
985,1,42,34,20,28,12,49,18,81,2,35
986,1,42,20,75,12,11,0,8,91,27,17
987,0,0,42,74,40,2,76,4,91,28,34
988,1,45,25,21,12,45,15,14,61,78,12
989,0,25,20,43,72,37,0,9,22,28,43
990,0,72,31,30,29,39,77,9,81,2,41
991,1,55,7,45,3,39,23,14,74,13,5
992,1,80,20,45,40,12,58,9,74,28,43
993,0,0,10,12,29,39,23,40,73,69,14
994,1,84,17,98,28,29,49,18,74,2,19
995,0,25,25,75,29,39,13,5,81,38,35
996,0,81,10,75,40,39,35,20,55,2,26
997,1,14,19,75,38,12,63,15,98,40,48
998,1,23,31,44,29,39,77,9,18,60,5
999,1,84,42,29,63,12,19,18,2,13,48
1000,0,62,10,74,12,12,58,15,12,2,25
1001,1,45,32,74,12,12,77,9,22,27,35
1002,1,47,10,2,29,2,63,37,65,25,17
1003,0,56,42,75,29,39,35,10,2,69,48
1004,1,42,31,43,28,12,63,31,58,11,43
1005,1,62,22,21,29,12,77,18,14,3,13
1006,0,27,9,60,28,14,21,31,67,2,43
1007,1,57,10,81,58,45,4,7,22,69,26
1008,1,42,17,76,40,29,21,9,74,34,17
1009,1,56,42,75,29,39,35,10,2,69,48
1010,1,15,42,98,12,32,15,17,48,31,34
1011,1,44,10,36,12,28,23,15,98,2,48
1012,0,67,2,81,12,9,77,9,36,40,48
1013,1,84,11,43,38,32,63,28,2,76,43
1014,0,78,22,63,28,39,0,10,73,78,34
1015,0,16,39,12,29,39,77,28,81,8,17
1016,1,9,10,75,58,45,15,40,98,13,14
1017,1,62,22,91,12,2,0,4,73,28,35
1018,0,27,22,63,40,45,71,14,44,13,14
1019,0,26,22,74,12,12,77,4,74,78,12
1020,1,55,31,98,56,28,46,4,44,78,43
1021,0,0,20,75,3,12,53,9,98,57,43
1022,0,55,10,81,12,36,2,15,44,60,36
1023,1,16,16,65,12,45,22,20,44,69,14
1024,0,0,5,81,10,39,24,9,73,13,5
1025,1,5,10,43,3,2,0,28,98,13,34
1026,0,47,31,75,38,5,31,17,42,2,35
1027,1,26,42,84,62,2,77,17,36,13,12
1028,0,0,20,81,80,2,13,28,37,69,35
1029,1,27,22,67,72,12,69,9,98,2,48
1030,1,42,7,70,29,39,77,5,90,2,30
1031,0,23,42,44,28,20,77,23,73,38,33
1032,1,25,20,43,72,37,0,9,22,28,43
1033,1,0,42,98,3,3,53,4,44,13,21
1034,0,45,32,74,12,12,77,9,22,27,35
1035,0,27,4,63,3,20,58,40,18,78,14
1036,0,36,13,95,4,2,0,36,62,60,41
1037,1,56,42,75,29,39,35,10,2,69,48
1038,0,16,17,16,39,28,0,40,73,2,48
1039,0,25,22,31,29,29,63,28,10,40,8
1040,1,84,4,74,3,12,35,8,91,60,35
1041,0,16,31,67,58,45,0,40,73,69,14
1042,0,72,10,36,30,28,23,18,22,13,48
1043,0,84,4,98,39,28,39,31,42,2,14
1044,0,62,20,43,47,28,25,40,69,2,17
1045,0,88,22,59,12,26,15,9,22,39,34
1046,1,19,31,16,58,45,64,17,58,13,14
1047,0,82,22,77,12,45,7,22,61,36,34
1048,1,68,20,58,29,39,15,17,45,27,35
1049,0,62,11,44,12,2,0,18,81,57,14
1050,0,51,42,36,40,45,53,28,45,2,43
1051,1,0,22,98,29,39,4,28,45,40,48
1052,1,3,10,75,38,39,23,20,98,13,14
1053,0,0,42,81,12,45,4,12,42,2,5
1054,0,23,22,31,78,14,77,9,22,13,26
1055,1,57,19,81,40,45,53,9,74,22,35
1056,1,45,10,21,40,45,23,17,36,27,14
1057,1,26,16,95,29,39,77,4,74,13,26
1058,0,27,10,75,58,39,83,18,44,13,41
1059,0,5,22,31,29,39,13,9,35,2,26
1060,0,45,32,74,12,12,77,9,22,27,35
1061,0,27,4,63,3,20,58,40,18,78,14
1062,0,36,13,95,4,2,0,36,62,60,41
1063,1,56,42,75,29,39,35,10,2,69,48
1064,0,45,9,31,80,29,48,5,65,13,33
1065,0,44,3,93,7,39,53,4,81,27,34
1066,0,62,31,43,40,14,13,18,74,39,34
1067,0,38,10,26,28,5,13,4,28,26,35
1068,1,0,19,34,29,39,48,36,26,13,48
1069,0,81,35,21,40,32,12,36,74,38,34
1070,1,0,11,98,12,1,58,40,73,27,34
1071,0,72,20,81,29,29,75,20,31,13,31
1072,0,84,10,43,12,25,31,20,59,40,32
1073,0,0,22,74,40,29,43,9,65,13,14
1074,1,89,32,21,29,20,60,20,73,3,41
1075,1,23,10,81,63,25,77,30,24,81,35
1076,1,72,20,98,12,28,0,4,59,70,43
1077,1,25,19,21,12,29,2,23,74,78,12
1078,1,0,22,31,12,0,53,4,74,57,41
1079,0,84,31,93,28,2,58,40,50,13,14
1080,1,16,20,43,29,29,22,40,22,13,14
1081,1,57,10,81,58,45,4,7,22,69,26
1082,1,23,19,75,56,35,47,44,17,38,14
1083,1,84,5,60,40,25,22,4,22,28,35
1084,0,67,47,46,3,2,53,20,91,28,14
1085,1,76,22,95,12,12,23,5,45,70,51
1086,0,15,31,75,29,29,3,18,73,38,5
1087,0,55,25,98,12,20,25,40,81,57,5
1088,0,0,22,93,28,29,1,9,74,2,5
1089,1,55,10,93,29,2,35,37,31,2,29
1090,1,84,10,65,28,29,63,20,62,2,29
1091,1,0,22,31,12,0,53,4,74,57,41
1092,0,47,31,16,3,2,77,36,98,3,6
1093,1,5,20,43,80,28,0,20,98,13,48
1094,0,27,4,81,3,20,48,18,42,13,14
1095,0,23,10,67,58,12,77,4,44,13,12
1096,0,84,10,75,40,45,38,28,2,27,31
1097,1,0,40,60,3,3,13,20,74,13,43
1098,0,44,35,81,3,39,13,28,42,28,6
1099,1,62,10,98,3,12,77,28,10,13,5
1100,0,1,10,8,4,29,0,18,73,38,31
1101,1,26,22,17,44,2,77,35,42,40,31
1102,0,29,10,21,63,28,53,20,2,13,35
1103,0,1,31,21,26,39,77,40,91,60,26
1104,1,55,20,75,39,28,13,28,98,13,14
1105,1,26,20,98,3,22,58,8,40,13,5
1106,1,84,4,45,12,45,18,11,31,28,17
1107,1,84,17,98,28,29,49,18,74,2,19
1108,0,55,25,98,12,20,25,40,81,57,5
1109,0,0,22,93,28,29,1,9,74,2,5
1110,0,84,20,43,63,37,19,9,43,2,43
1111,0,72,10,16,40,23,58,18,74,2,43
1112,0,72,19,31,63,32,77,9,2,78,34
1113,1,55,10,93,29,2,35,37,31,2,29
1114,1,84,10,65,28,29,63,20,62,2,29
1115,1,0,22,31,12,0,53,4,74,57,41
1116,0,47,31,16,3,2,77,36,98,3,6
1117,1,5,20,43,80,28,0,20,98,13,48
1118,0,27,25,98,27,39,56,28,73,54,34
1119,0,84,31,2,78,26,37,9,42,38,43
1120,0,16,17,16,39,28,0,40,73,2,48
1121,1,25,22,31,29,29,63,28,10,40,8
1122,1,44,10,75,80,9,38,20,33,40,30
1123,0,26,26,43,12,12,0,18,74,2,43
1124,1,84,39,58,3,39,53,4,98,40,48
1125,0,0,20,44,28,0,83,10,89,2,19
1126,1,23,42,44,28,20,77,23,73,38,33
1127,1,55,31,2,57,28,63,35,95,27,12
1128,0,81,35,21,40,32,12,36,74,38,34
1129,1,84,10,67,28,45,53,31,17,13,14
1130,0,81,10,75,40,39,35,20,55,2,26
1131,0,62,4,21,3,39,77,18,12,13,5
1132,1,89,32,21,29,20,60,20,73,3,41
1133,1,67,4,45,3,45,77,14,55,13,14
1134,1,81,12,93,12,2,4,18,50,2,14
1135,0,84,42,74,12,45,47,18,14,2,35
1136,0,81,20,81,12,38,25,4,38,2,19
1137,1,0,22,31,12,0,53,4,74,57,41
1138,1,84,31,93,28,2,58,40,50,13,14
1139,1,30,22,85,80,29,47,9,32,17,26
1140,0,25,4,57,12,12,0,28,73,73,48
1141,1,72,20,67,28,12,35,20,58,13,48
1142,1,0,22,10,3,39,13,9,43,28,26
